Year,Month,Day,water_year,water_month,water_day,model,flow,rcp,month_name,period
1999,4,4,1999,7,186,CCSM4,61227.8,4.5,Apr,1996
1999,4,4,1999,7,186,CanESM2,72837.16,4.5,Apr,1996
1999,4,24,1999,7,206,MIROC5,56940.47,4.5,Apr,1996
1999,4,28,1999,7,210,CESM1-BGC,166046.17,4.5,Apr,1996
1999,5,26,1999,8,238,CMCC-CMS,22946.92,4.5,May,1996
2001,1,3,2001,4,95,CESM1-BGC,31607.51,4.5,Jan,1996
2001,2,2,2001,5,125,MIROC5,87727.14,4.5,Feb,1996
2001,2,3,2001,5,126,CCSM4,313043.76,4.5,Feb,1996
2001,2,16,2001,5,139,CanESM2,45829.63,4.5,Feb,1996
2001,3,5,2001,6,156,HadGEM2-CC,71902.51,4.5,Mar,1996
2001,3,6,2001,6,157,GFDL-CM3,216257.89,4.5,Mar,1996
2001,3,26,2001,6,177,ACCESS1-0,158109.48,4.5,Mar,1996
2001,4,5,2001,7,187,CMCC-CMS,260178.25,4.5,Apr,1996
2001,4,28,2001,7,210,HadGEM2-ES,119272.75,4.5,Apr,1996
2001,9,21,2001,12,356,CNRM-CM5,24604.51,4.5,Sep,1996
2002,1,3,2002,4,95,CESM1-BGC,252006.37,4.5,Jan,1996
2002,1,4,2002,4,96,CMCC-CMS,257876.99,4.5,Jan,1996
2002,1,22,2002,4,114,CCSM4,289866.67,4.5,Jan,1996
2002,1,27,2002,4,119,HadGEM2-ES,123309.39,4.5,Jan,1996
2002,2,2,2002,5,125,CNRM-CM5,136325.86,4.5,Feb,1996
2002,2,3,2002,5,126,MIROC5,450170.45,4.5,Feb,1996
2002,3,24,2002,6,175,GFDL-CM3,69848.88,4.5,Mar,1996
2002,3,26,2002,6,177,HadGEM2-CC,153616.1,4.5,Mar,1996
2002,4,5,2002,7,187,ACCESS1-0,68979.69,4.5,Apr,1996
2002,5,31,2002,8,243,CanESM2,20038.5,4.5,May,1996
2002,11,23,2003,2,54,CanESM2,54341.66,4.5,Nov,1996
2002,12,5,2003,3,66,GFDL-CM3,474647.97,4.5,Dec,1996
2002,12,27,2003,3,88,HadGEM2-CC,47089.48,4.5,Dec,1996
2003,1,4,2003,4,96,HadGEM2-ES,91091.31,4.5,Jan,1996
2003,1,15,2003,4,107,ACCESS1-0,148373.46,4.5,Jan,1996
2003,2,10,2003,5,133,CESM1-BGC,134175.29,4.5,Feb,1996
2003,2,19,2003,5,142,CMCC-CMS,206957.55,4.5,Feb,1996
2003,3,15,2003,6,166,CCSM4,21700.26,4.5,Mar,1996
2003,3,17,2003,6,168,MIROC5,169117.41,4.5,Mar,1996
2003,6,4,2003,9,247,CNRM-CM5,56162.72,4.5,Jun,1996
2004,12,15,2005,3,76,ACCESS1-0,88528.66,4.5,Dec,1996
2005,1,19,2005,4,111,CESM1-BGC,511201.09,4.5,Jan,1996
2005,2,11,2005,5,134,CNRM-CM5,171819.38,4.5,Feb,1996
2005,2,16,2005,5,139,HadGEM2-ES,106687.58,4.5,Feb,1996
2005,3,5,2005,6,156,CanESM2,273591.97,4.5,Mar,1996
2005,3,17,2005,6,168,GFDL-CM3,64462.38,4.5,Mar,1996
2005,3,20,2005,6,171,MIROC5,69639.11,4.5,Mar,1996
2005,4,2,2005,7,184,HadGEM2-CC,218874.27,4.5,Apr,1996
2005,4,30,2005,7,212,CCSM4,113678.88,4.5,Apr,1996
2005,5,14,2005,8,226,CMCC-CMS,67570,4.5,May,1996
2005,11,24,2006,2,55,CNRM-CM5,48617.46,4.5,Nov,1996
2005,12,7,2006,3,68,HadGEM2-ES,212283.91,4.5,Dec,1996
2006,1,26,2006,4,118,GFDL-CM3,117634.11,4.5,Jan,1996
2006,2,18,2006,5,141,HadGEM2-CC,126443.06,4.5,Feb,1996
2006,2,22,2006,5,145,CanESM2,210076.1,4.5,Feb,1996
2006,3,2,2006,6,153,CMCC-CMS,261945,4.5,Mar,1996
2006,3,3,2006,6,154,CESM1-BGC,210588.49,4.5,Mar,1996
2006,3,9,2006,6,160,ACCESS1-0,155332.35,4.5,Mar,1996
2006,3,10,2006,6,161,MIROC5,34702.81,4.5,Mar,1996
2006,4,7,2006,7,189,CCSM4,50915.83,4.5,Apr,1996
2006,12,10,2007,3,71,CMCC-CMS,270051.13,4.5,Dec,1996
2007,1,11,2007,4,103,CESM1-BGC,52983.99,4.5,Jan,1996
2007,1,27,2007,4,119,HadGEM2-CC,291823.78,4.5,Jan,1996
2007,2,2,2007,5,125,CNRM-CM5,58269.1,4.5,Feb,1996
2007,2,3,2007,5,126,CCSM4,532235.65,4.5,Feb,1996
2007,3,3,2007,6,154,GFDL-CM3,296632.3,4.5,Mar,1996
2007,3,3,2007,6,154,MIROC5,39960.74,4.5,Mar,1996
2007,3,5,2007,6,156,ACCESS1-0,60354.67,4.5,Mar,1996
2007,3,6,2007,6,157,HadGEM2-ES,79741.57,4.5,Mar,1996
2007,3,10,2007,6,161,CanESM2,70315.87,4.5,Mar,1996
2008,12,15,2009,3,76,CCSM4,227721.1,4.5,Dec,1996
2009,1,19,2009,4,111,GFDL-CM3,320644.07,4.5,Jan,1996
2009,2,3,2009,5,126,CESM1-BGC,274029.39,4.5,Feb,1996
2009,2,11,2009,5,134,CanESM2,426624.82,4.5,Feb,1996
2009,2,12,2009,5,135,ACCESS1-0,52195.84,4.5,Feb,1996
2009,2,26,2009,5,149,HadGEM2-ES,91085.78,4.5,Feb,1996
2009,3,9,2009,6,160,MIROC5,245039.02,4.5,Mar,1996
2009,3,14,2009,6,165,CMCC-CMS,47781.71,4.5,Mar,1996
2009,3,18,2009,6,169,HadGEM2-CC,50546,4.5,Mar,1996
2009,4,2,2009,7,184,CNRM-CM5,218284.89,4.5,Apr,1996
2009,11,27,2010,2,58,MIROC5,306985.5,4.5,Nov,1996
2010,1,8,2010,4,100,GFDL-CM3,252482.27,4.5,Jan,1996
2010,1,16,2010,4,108,ACCESS1-0,45118.39,4.5,Jan,1996
2010,1,20,2010,4,112,CNRM-CM5,512492.71,4.5,Jan,1996
2010,1,29,2010,4,121,CCSM4,178632.98,4.5,Jan,1996
2010,2,3,2010,5,126,CMCC-CMS,154319.62,4.5,Feb,1996
2010,3,1,2010,6,152,HadGEM2-ES,29140.17,4.5,Mar,1996
2010,3,27,2010,6,178,CESM1-BGC,269030.67,4.5,Mar,1996
2010,3,27,2010,6,178,HadGEM2-CC,128624.55,4.5,Mar,1996
2010,5,4,2010,8,216,CanESM2,101619.48,4.5,May,1996
2034,12,30,2035,3,91,MIROC5,47139.52,4.5,Dec,2050
2035,1,28,2035,4,120,CCSM4,181784.21,4.5,Jan,2050
2035,1,28,2035,4,120,CNRM-CM5,398419.47,4.5,Jan,2050
2035,2,25,2035,5,148,ACCESS1-0,217760.72,4.5,Feb,2050
2035,3,3,2035,6,154,CanESM2,73201.25,4.5,Mar,2050
2035,3,4,2035,6,155,GFDL-CM3,100009.58,4.5,Mar,2050
2035,3,7,2035,6,158,CESM1-BGC,335582.02,4.5,Mar,2050
2035,3,17,2035,6,168,HadGEM2-CC,129511.06,4.5,Mar,2050
2035,3,22,2035,6,173,CMCC-CMS,109506.66,4.5,Mar,2050
2035,4,2,2035,7,184,HadGEM2-ES,35007.04,4.5,Apr,2050
2037,1,15,2037,4,107,HadGEM2-CC,269183.75,4.5,Jan,2050
2037,1,20,2037,4,112,CanESM2,693023.92,4.5,Jan,2050
2037,1,23,2037,4,115,ACCESS1-0,30987.47,4.5,Jan,2050
2037,2,6,2037,5,129,CCSM4,249703.22,4.5,Feb,2050
2037,2,10,2037,5,133,GFDL-CM3,142676.67,4.5,Feb,2050
2037,2,12,2037,5,135,CNRM-CM5,413588.39,4.5,Feb,2050
2037,2,14,2037,5,137,HadGEM2-ES,101844.87,4.5,Feb,2050
2037,3,9,2037,6,160,CESM1-BGC,338109.82,4.5,Mar,2050
2037,3,10,2037,6,161,MIROC5,260518.91,4.5,Mar,2050
2037,3,14,2037,6,165,CMCC-CMS,54857.2,4.5,Mar,2050
2037,11,20,2038,2,51,CESM1-BGC,96008.04,4.5,Nov,2050
2037,11,21,2038,2,52,HadGEM2-ES,162802.25,4.5,Nov,2050
2037,12,4,2038,3,65,ACCESS1-0,462208.58,4.5,Dec,2050
2038,1,9,2038,4,101,GFDL-CM3,118607.06,4.5,Jan,2050
2038,1,11,2038,4,103,MIROC5,366776.72,4.5,Jan,2050
2038,2,1,2038,5,124,CNRM-CM5,366248.26,4.5,Feb,2050
2038,2,20,2038,5,143,CanESM2,184821.32,4.5,Feb,2050
2038,2,25,2038,5,148,CCSM4,64648.95,4.5,Feb,2050
2038,3,12,2038,6,163,CMCC-CMS,167793.39,4.5,Mar,2050
2038,3,13,2038,6,164,HadGEM2-CC,290561.29,4.5,Mar,2050
2039,1,7,2039,4,99,CCSM4,307586.74,4.5,Jan,2050
2039,1,9,2039,4,101,CNRM-CM5,293313.2,4.5,Jan,2050
2039,2,17,2039,5,140,HadGEM2-ES,273389.95,4.5,Feb,2050
2039,2,18,2039,5,141,HadGEM2-CC,240847.53,4.5,Feb,2050
2039,3,16,2039,6,167,CMCC-CMS,288534.27,4.5,Mar,2050
2039,3,18,2039,6,169,MIROC5,72553.95,4.5,Mar,2050
2039,3,25,2039,6,176,GFDL-CM3,188175.47,4.5,Mar,2050
2039,4,2,2039,7,184,CESM1-BGC,77096.87,4.5,Apr,2050
2039,4,3,2039,7,185,CanESM2,43626.76,4.5,Apr,2050
2039,4,4,2039,7,186,ACCESS1-0,319048.53,4.5,Apr,2050
2041,1,13,2041,4,105,CMCC-CMS,266737.64,4.5,Jan,2050
2041,1,19,2041,4,111,CESM1-BGC,324106.67,4.5,Jan,2050
2041,1,24,2041,4,116,GFDL-CM3,188955.76,4.5,Jan,2050
2041,2,3,2041,5,126,HadGEM2-CC,113826.52,4.5,Feb,2050
2041,2,13,2041,5,136,CCSM4,310486.61,4.5,Feb,2050
2041,2,21,2041,5,144,CanESM2,45316.83,4.5,Feb,2050
2041,3,25,2041,6,176,ACCESS1-0,107366.91,4.5,Mar,2050
2041,4,12,2041,7,194,MIROC5,65944.24,4.5,Apr,2050
2041,4,16,2041,7,198,CNRM-CM5,51775.35,4.5,Apr,2050
2041,4,27,2041,7,209,HadGEM2-ES,132987.62,4.5,Apr,2050
2041,12,3,2042,3,64,ACCESS1-0,232710.34,4.5,Dec,2050
2041,12,21,2042,3,82,HadGEM2-CC,155305.11,4.5,Dec,2050
2042,2,4,2042,5,127,HadGEM2-ES,101036.33,4.5,Feb,2050
2042,2,16,2042,5,139,CCSM4,272152.45,4.5,Feb,2050
2042,3,15,2042,6,166,CNRM-CM5,83237.66,4.5,Mar,2050
2042,3,24,2042,6,175,CanESM2,311760.5,4.5,Mar,2050
2042,3,27,2042,6,178,MIROC5,68758.36,4.5,Mar,2050
2042,4,2,2042,7,184,CESM1-BGC,110124.01,4.5,Apr,2050
2042,4,4,2042,7,186,CMCC-CMS,61547.03,4.5,Apr,2050
2042,5,2,2042,8,214,GFDL-CM3,81851.97,4.5,May,2050
2042,11,24,2043,2,55,CESM1-BGC,72852.87,4.5,Nov,2050
2043,1,3,2043,4,95,CMCC-CMS,344026.24,4.5,Jan,2050
2043,1,3,2043,4,95,CNRM-CM5,275393.66,4.5,Jan,2050
2043,1,8,2043,4,100,MIROC5,433559.97,4.5,Jan,2050
2043,2,24,2043,5,147,CCSM4,280651.02,4.5,Feb,2050
2043,2,26,2043,5,149,CanESM2,42656.73,4.5,Feb,2050
2043,3,3,2043,6,154,HadGEM2-ES,260125.52,4.5,Mar,2050
2043,3,11,2043,6,162,GFDL-CM3,279589.7,4.5,Mar,2050
2043,4,26,2043,7,208,ACCESS1-0,248329.58,4.5,Apr,2050
2043,5,6,2043,8,218,HadGEM2-CC,242498.01,4.5,May,2050
2044,12,19,2045,3,80,CMCC-CMS,263544.17,4.5,Dec,2050
2045,1,3,2045,4,95,CNRM-CM5,336985.68,4.5,Jan,2050
2045,1,5,2045,4,97,GFDL-CM3,341982.5,4.5,Jan,2050
2045,1,6,2045,4,98,CCSM4,329728.25,4.5,Jan,2050
2045,2,2,2045,5,125,HadGEM2-CC,39745.82,4.5,Feb,2050
2045,2,9,2045,5,132,ACCESS1-0,298211.8,4.5,Feb,2050
2045,2,19,2045,5,142,CESM1-BGC,161259.07,4.5,Feb,2050
2045,2,23,2045,5,146,HadGEM2-ES,138854.05,4.5,Feb,2050
2045,2,26,2045,5,149,MIROC5,40522.13,4.5,Feb,2050
2045,3,7,2045,6,158,CanESM2,247860.78,4.5,Mar,2050
2046,1,19,2046,4,111,CanESM2,408232.44,4.5,Jan,2050
2046,1,20,2046,4,112,GFDL-CM3,40463.45,4.5,Jan,2050
2046,1,24,2046,4,116,CESM1-BGC,109933.55,4.5,Jan,2050
2046,1,30,2046,4,122,HadGEM2-CC,25529.34,4.5,Jan,2050
2046,2,5,2046,5,128,HadGEM2-ES,516575.94,4.5,Feb,2050
2046,2,21,2046,5,144,ACCESS1-0,36595.21,4.5,Feb,2050
2046,3,2,2046,6,153,CCSM4,202016.99,4.5,Mar,2050
2046,3,3,2046,6,154,CMCC-CMS,217779.4,4.5,Mar,2050
2046,3,6,2046,6,157,CNRM-CM5,385638.6,4.5,Mar,2050
2046,3,9,2046,6,160,MIROC5,286047.25,4.5,Mar,2050
2047,1,11,2047,4,103,CCSM4,39624.71,4.5,Jan,2050
2047,1,22,2047,4,114,CanESM2,351198.51,4.5,Jan,2050
2047,1,22,2047,4,114,MIROC5,286414.1,4.5,Jan,2050
2047,2,4,2047,5,127,ACCESS1-0,29982.81,4.5,Feb,2050
2047,2,11,2047,5,134,CNRM-CM5,518753.77,4.5,Feb,2050
2047,3,2,2047,6,153,CESM1-BGC,36426.9,4.5,Mar,2050
2047,3,3,2047,6,154,HadGEM2-ES,115773.57,4.5,Mar,2050
2047,3,10,2047,6,161,CMCC-CMS,344955.48,4.5,Mar,2050
2047,3,12,2047,6,163,GFDL-CM3,135223.53,4.5,Mar,2050
2047,3,18,2047,6,169,HadGEM2-CC,297254.41,4.5,Mar,2050
2048,12,6,2049,3,67,MIROC5,94493.3,4.5,Dec,2050
2049,1,11,2049,4,103,CESM1-BGC,36586.92,4.5,Jan,2050
2049,1,26,2049,4,118,CCSM4,376814.44,4.5,Jan,2050
2049,2,6,2049,5,129,CNRM-CM5,395571.09,4.5,Feb,2050
2049,3,2,2049,6,153,ACCESS1-0,204974.52,4.5,Mar,2050
2049,3,16,2049,6,167,CanESM2,318093.49,4.5,Mar,2050
2049,3,18,2049,6,169,HadGEM2-ES,31633.21,4.5,Mar,2050
2049,3,19,2049,6,170,GFDL-CM3,62433.13,4.5,Mar,2050
2049,4,3,2049,7,185,CMCC-CMS,99735.7,4.5,Apr,2050
2049,4,8,2049,7,190,HadGEM2-CC,87117.48,4.5,Apr,2050
2049,12,29,2050,3,90,CMCC-CMS,284540.01,4.5,Dec,2050
2050,1,5,2050,4,97,ACCESS1-0,298488.29,4.5,Jan,2050
2050,1,18,2050,4,110,CNRM-CM5,386709.6,4.5,Jan,2050
2050,1,19,2050,4,111,HadGEM2-ES,555885.01,4.5,Jan,2050
2050,1,24,2050,4,116,CanESM2,63241.28,4.5,Jan,2050
2050,2,15,2050,5,138,HadGEM2-CC,202854.06,4.5,Feb,2050
2050,2,16,2050,5,139,GFDL-CM3,281019.67,4.5,Feb,2050
2050,3,2,2050,6,153,CCSM4,217408.05,4.5,Mar,2050
2050,3,2,2050,6,153,CESM1-BGC,269183.45,4.5,Mar,2050
2050,3,23,2050,6,174,MIROC5,88486.78,4.5,Mar,2050
2050,12,19,2051,3,80,ACCESS1-0,185835.52,4.5,Dec,2050
2050,12,29,2051,3,90,CCSM4,111865.31,4.5,Dec,2050
2051,1,8,2051,4,100,HadGEM2-ES,276626.94,4.5,Jan,2050
2051,1,19,2051,4,111,CNRM-CM5,123564.89,4.5,Jan,2050
2051,1,25,2051,4,117,HadGEM2-CC,114465.18,4.5,Jan,2050
2051,2,22,2051,5,145,CESM1-BGC,337690.35,4.5,Feb,2050
2051,2,25,2051,5,148,CMCC-CMS,42212.74,4.5,Feb,2050
2051,3,6,2051,6,157,CanESM2,252497.76,4.5,Mar,2050
2051,3,8,2051,6,159,MIROC5,189978.46,4.5,Mar,2050
2051,3,20,2051,6,171,GFDL-CM3,132519.4,4.5,Mar,2050
2052,12,13,2053,3,74,HadGEM2-CC,402035.29,4.5,Dec,2050
2053,1,20,2053,4,112,CanESM2,206278.95,4.5,Jan,2050
2053,1,24,2053,4,116,ACCESS1-0,383706.09,4.5,Jan,2050
2053,1,28,2053,4,120,CCSM4,158089.43,4.5,Jan,2050
2053,2,5,2053,5,128,CESM1-BGC,82388.29,4.5,Feb,2050
2053,2,9,2053,5,132,MIROC5,69641.5,4.5,Feb,2050
2053,3,5,2053,6,156,GFDL-CM3,92168.16,4.5,Mar,2050
2053,3,8,2053,6,159,HadGEM2-ES,126595.01,4.5,Mar,2050
2053,3,17,2053,6,168,CMCC-CMS,88096.29,4.5,Mar,2050
2053,3,17,2053,6,168,CNRM-CM5,44107.5,4.5,Mar,2050
2054,1,11,2054,4,103,MIROC5,365244.52,4.5,Jan,2050
2054,2,11,2054,5,134,CNRM-CM5,364490.3,4.5,Feb,2050
2054,2,18,2054,5,141,CESM1-BGC,52545.5,4.5,Feb,2050
2054,2,20,2054,5,143,CMCC-CMS,41962.99,4.5,Feb,2050
2054,2,25,2054,5,148,ACCESS1-0,41740.94,4.5,Feb,2050
2054,3,6,2054,6,157,CCSM4,406855.93,4.5,Mar,2050
2054,3,8,2054,6,159,HadGEM2-CC,85069.24,4.5,Mar,2050
2054,3,15,2054,6,166,GFDL-CM3,160821.96,4.5,Mar,2050
2054,3,23,2054,6,174,CanESM2,171059.03,4.5,Mar,2050
2054,7,6,2054,10,279,HadGEM2-ES,22288.02,4.5,Jul,2050
2054,12,25,2055,3,86,MIROC5,243435.4,4.5,Dec,2050
2055,1,14,2055,4,106,CMCC-CMS,83724.78,4.5,Jan,2050
2055,2,4,2055,5,127,CCSM4,107041.75,4.5,Feb,2050
2055,2,4,2055,5,127,CanESM2,355835.35,4.5,Feb,2050
2055,2,15,2055,5,138,HadGEM2-ES,67391.96,4.5,Feb,2050
2055,2,25,2055,5,148,HadGEM2-CC,87947.68,4.5,Feb,2050
2055,3,2,2055,6,153,CNRM-CM5,181644.84,4.5,Mar,2050
2055,3,11,2055,6,162,ACCESS1-0,101016.93,4.5,Mar,2050
2055,3,12,2055,6,163,GFDL-CM3,360118.6,4.5,Mar,2050
2055,3,20,2055,6,171,CESM1-BGC,270934.31,4.5,Mar,2050
2057,1,3,2057,4,95,HadGEM2-CC,380008.33,4.5,Jan,2050
2057,1,13,2057,4,105,CESM1-BGC,281867.69,4.5,Jan,2050
2057,1,18,2057,4,110,CNRM-CM5,118052.52,4.5,Jan,2050
2057,1,19,2057,4,111,CMCC-CMS,28422.26,4.5,Jan,2050
2057,1,22,2057,4,114,ACCESS1-0,216608.63,4.5,Jan,2050
2057,3,3,2057,6,154,CCSM4,143909.59,4.5,Mar,2050
2057,3,9,2057,6,160,HadGEM2-ES,184544.05,4.5,Mar,2050
2057,3,13,2057,6,164,GFDL-CM3,217208.05,4.5,Mar,2050
2057,3,19,2057,6,170,CanESM2,117117.83,4.5,Mar,2050
2057,4,17,2057,7,199,MIROC5,73193.1,4.5,Apr,2050
2057,12,5,2058,3,66,MIROC5,29500.23,4.5,Dec,2050
2057,12,19,2058,3,80,CMCC-CMS,59264.09,4.5,Dec,2050
2058,1,13,2058,4,105,CESM1-BGC,121092.82,4.5,Jan,2050
2058,1,17,2058,4,109,GFDL-CM3,36813.01,4.5,Jan,2050
2058,1,22,2058,4,114,HadGEM2-CC,262313.78,4.5,Jan,2050
2058,2,15,2058,5,138,CCSM4,182255.18,4.5,Feb,2050
2058,3,6,2058,6,157,CNRM-CM5,243715.81,4.5,Mar,2050
2058,3,22,2058,6,173,CanESM2,196646.66,4.5,Mar,2050
2058,4,3,2058,7,185,HadGEM2-ES,47880.38,4.5,Apr,2050
2058,4,24,2058,7,206,ACCESS1-0,96525.3,4.5,Apr,2050
2059,1,3,2059,4,95,MIROC5,350606.23,4.5,Jan,2050
2059,1,8,2059,4,100,ACCESS1-0,135320.89,4.5,Jan,2050
2059,1,8,2059,4,100,CNRM-CM5,592056.9,4.5,Jan,2050
2059,1,26,2059,4,118,CanESM2,600632.32,4.5,Jan,2050
2059,2,2,2059,5,125,CESM1-BGC,251415.47,4.5,Feb,2050
2059,2,7,2059,5,130,CCSM4,231877.53,4.5,Feb,2050
2059,3,3,2059,6,154,HadGEM2-CC,176257.24,4.5,Mar,2050
2059,4,3,2059,7,185,GFDL-CM3,291748.26,4.5,Apr,2050
2059,4,12,2059,7,194,HadGEM2-ES,49551.26,4.5,Apr,2050
2059,4,26,2059,7,208,CMCC-CMS,25748.5,4.5,Apr,2050
2060,11,30,2061,2,61,GFDL-CM3,75152.01,4.5,Nov,2050
2060,12,7,2061,3,68,CNRM-CM5,252078.96,4.5,Dec,2050
2060,12,19,2061,3,80,CanESM2,288383.28,4.5,Dec,2050
2061,1,4,2061,4,96,CMCC-CMS,136100.42,4.5,Jan,2050
2061,1,23,2061,4,115,MIROC5,106227.11,4.5,Jan,2050
2061,2,1,2061,5,124,CCSM4,194728.09,4.5,Feb,2050
2061,2,8,2061,5,131,CESM1-BGC,518140,4.5,Feb,2050
2061,2,16,2061,5,139,HadGEM2-ES,228346.21,4.5,Feb,2050
2061,3,14,2061,6,165,ACCESS1-0,85416.1,4.5,Mar,2050
2061,3,14,2061,6,165,HadGEM2-CC,261959.31,4.5,Mar,2050
2061,12,13,2062,3,74,HadGEM2-CC,373020.08,4.5,Dec,2050
2062,1,24,2062,4,116,CESM1-BGC,249801.43,4.5,Jan,2050
2062,2,5,2062,5,128,CanESM2,236124.98,4.5,Feb,2050
2062,2,14,2062,5,137,CNRM-CM5,140329.52,4.5,Feb,2050
2062,2,20,2062,5,143,ACCESS1-0,141242.32,4.5,Feb,2050
2062,3,7,2062,6,158,MIROC5,46370.26,4.5,Mar,2050
2062,4,4,2062,7,186,CCSM4,208636.85,4.5,Apr,2050
2062,4,20,2062,7,202,GFDL-CM3,351165.99,4.5,Apr,2050
2062,4,23,2062,7,205,CMCC-CMS,84025.29,4.5,Apr,2050
2062,4,28,2062,7,210,HadGEM2-ES,37434.47,4.5,Apr,2050
2063,1,14,2063,4,106,CanESM2,347631.15,4.5,Jan,2050
2063,1,21,2063,4,113,CCSM4,346586.93,4.5,Jan,2050
2063,1,29,2063,4,121,CMCC-CMS,177800.24,4.5,Jan,2050
2063,1,31,2063,4,123,HadGEM2-CC,37698.42,4.5,Jan,2050
2063,2,13,2063,5,136,HadGEM2-ES,239472.68,4.5,Feb,2050
2063,2,14,2063,5,137,ACCESS1-0,295498.84,4.5,Feb,2050
2063,2,16,2063,5,139,CNRM-CM5,181787.2,4.5,Feb,2050
2063,2,17,2063,5,140,GFDL-CM3,544146.25,4.5,Feb,2050
2063,3,10,2063,6,161,MIROC5,77673.53,4.5,Mar,2050
2063,3,22,2063,6,173,CESM1-BGC,113312.64,4.5,Mar,2050
2069,12,5,2070,3,66,HadGEM2-CC,362654.99,4.5,Dec,2085
2070,1,30,2070,4,122,HadGEM2-ES,183229.57,4.5,Jan,2085
2070,2,4,2070,5,127,CNRM-CM5,357322.34,4.5,Feb,2085
2070,2,4,2070,5,127,GFDL-CM3,75686.94,4.5,Feb,2085
2070,2,21,2070,5,144,CCSM4,248016.92,4.5,Feb,2085
2070,3,5,2070,6,156,ACCESS1-0,96900.48,4.5,Mar,2085
2070,3,20,2070,6,171,CESM1-BGC,256122.85,4.5,Mar,2085
2070,3,31,2070,6,182,CMCC-CMS,216914.72,4.5,Mar,2085
2070,4,2,2070,7,184,MIROC5,60154.15,4.5,Apr,2085
2070,4,16,2070,7,198,CanESM2,153722.67,4.5,Apr,2085
2070,12,31,2071,3,92,CNRM-CM5,172480.29,4.5,Dec,2085
2071,1,8,2071,4,100,CMCC-CMS,48433.14,4.5,Jan,2085
2071,1,15,2071,4,107,CCSM4,269600.19,4.5,Jan,2085
2071,1,24,2071,4,116,GFDL-CM3,75517.43,4.5,Jan,2085
2071,1,24,2071,4,116,HadGEM2-CC,276672.55,4.5,Jan,2085
2071,1,26,2071,4,118,HadGEM2-ES,34307.07,4.5,Jan,2085
2071,2,3,2071,5,126,MIROC5,291087.4,4.5,Feb,2085
2071,3,8,2071,6,159,CanESM2,372873.96,4.5,Mar,2085
2071,3,11,2071,6,162,CESM1-BGC,101862.08,4.5,Mar,2085
2071,4,12,2071,7,194,ACCESS1-0,40599.47,4.5,Apr,2085
2073,1,2,2073,4,94,GFDL-CM3,234505.09,4.5,Jan,2085
2073,1,3,2073,4,95,CNRM-CM5,758274.55,4.5,Jan,2085
2073,1,25,2073,4,117,ACCESS1-0,278313.67,4.5,Jan,2085
2073,1,31,2073,4,123,CCSM4,334215.58,4.5,Jan,2085
2073,2,24,2073,5,147,HadGEM2-CC,270508.19,4.5,Feb,2085
2073,3,15,2073,6,166,CMCC-CMS,630060.99,4.5,Mar,2085
2073,3,16,2073,6,167,CanESM2,101543,4.5,Mar,2085
2073,3,16,2073,6,167,MIROC5,422385.29,4.5,Mar,2085
2073,4,12,2073,7,194,CESM1-BGC,42284.02,4.5,Apr,2085
2073,4,15,2073,7,197,HadGEM2-ES,59673.19,4.5,Apr,2085
2073,12,31,2074,3,92,GFDL-CM3,255069.07,4.5,Dec,2085
2074,1,23,2074,4,115,CMCC-CMS,280449.09,4.5,Jan,2085
2074,2,6,2074,5,129,ACCESS1-0,155428.7,4.5,Feb,2085
2074,2,7,2074,5,130,CNRM-CM5,328071.08,4.5,Feb,2085
2074,2,15,2074,5,138,CCSM4,93731.72,4.5,Feb,2085
2074,2,26,2074,5,149,MIROC5,185288.14,4.5,Feb,2085
2074,3,2,2074,6,153,CanESM2,248719.95,4.5,Mar,2085
2074,3,3,2074,6,154,CESM1-BGC,270088.43,4.5,Mar,2085
2074,3,4,2074,6,155,HadGEM2-CC,179721.03,4.5,Mar,2085
2074,3,9,2074,6,160,HadGEM2-ES,288162.99,4.5,Mar,2085
2074,12,3,2075,3,64,MIROC5,236316.81,4.5,Dec,2085
2075,1,4,2075,4,96,GFDL-CM3,225695.54,4.5,Jan,2085
2075,1,22,2075,4,114,ACCESS1-0,412255.17,4.5,Jan,2085
2075,2,7,2075,5,130,CNRM-CM5,185961.46,4.5,Feb,2085
2075,2,12,2075,5,135,CanESM2,267314.67,4.5,Feb,2085
2075,2,18,2075,5,141,CESM1-BGC,252289.37,4.5,Feb,2085
2075,2,20,2075,5,143,CMCC-CMS,242689.29,4.5,Feb,2085
2075,3,2,2075,6,153,HadGEM2-ES,58168.15,4.5,Mar,2085
2075,3,4,2075,6,155,HadGEM2-CC,60143.64,4.5,Mar,2085
2075,3,10,2075,6,161,CCSM4,238418.8,4.5,Mar,2085
2076,12,2,2077,3,63,CMCC-CMS,161195.9,4.5,Dec,2085
2077,1,13,2077,4,105,CCSM4,438043.46,4.5,Jan,2085
2077,1,22,2077,4,114,CanESM2,605075.52,4.5,Jan,2085
2077,1,29,2077,4,121,CESM1-BGC,312302.24,4.5,Jan,2085
2077,2,7,2077,5,130,HadGEM2-ES,275102.8,4.5,Feb,2085
2077,2,18,2077,5,141,CNRM-CM5,597084.83,4.5,Feb,2085
2077,3,2,2077,6,153,HadGEM2-CC,391728.97,4.5,Mar,2085
2077,3,7,2077,6,158,GFDL-CM3,269630.84,4.5,Mar,2085
2077,3,28,2077,6,179,MIROC5,41575.85,4.5,Mar,2085
2077,4,8,2077,7,190,ACCESS1-0,316444.14,4.5,Apr,2085
